fMRI_TR,Time_sec,Anxiety,scaled_anxiety
161,209.29999232292175,-0.4121128200260416,0.20709969223616453
162,210.59999227523804,-0.4134288200260416,0.20670066050465186
163,211.89999222755432,-0.4299448200260417,0.20169275163104725
164,213.1999921798706,-0.4284448200260416,0.2021475750332274
165,214.4999921321869,-0.4511571533593749,0.19526084122115034
166,215.79999208450317,-0.427549153359375,0.20241915514026249
167,217.09999203681943,-0.3233304866927083,0.23401988083626862
168,218.39999198913577,-0.3313994866927083,0.23157323414814104
169,219.69999194145203,-0.419941153359375,0.20472601943612007
170,220.9999918937683,-0.487352153359375,0.184285952526544
171,222.2999918460846,-0.4952358200260416,0.18189550179655245
172,223.59999179840088,-0.4952358200260416,0.18189550179655245
173,224.89999175071716,-0.4837844866927083,0.18536772472066262
174,226.19999170303345,-0.4110371533593749,0.20742585115146128
175,227.49999165534973,-0.393876153359375,0.21262933408800327
176,228.799991607666,-0.3874924866927083,0.21456496141581471
177,230.0999915599823,-0.3202008200260416,0.23496884459695067
178,231.39999151229856,-0.2164374866927083,0.2664315061224284
179,232.69999146461487,-0.150466153359375,0.28643504363777866
180,233.99999141693115,-0.1319254866927083,0.29205686303245926
181,235.29999136924744,-0.1319254866927083,0.29205686303245926
182,236.59999132156372,-0.1292968200260416,0.29285391577681313
183,237.89999127388,-0.164209153359375,0.28226795162700435
184,239.1999912261963,-0.2695104866927083,0.25033894450649136
185,240.49999117851257,-0.2680104866927082,0.25079376790867147
186,241.7999911308289,-0.2083834866927083,0.26887360457653414
187,243.0999910831451,-0.123343153359375,0.2946591603959996
188,244.39999103546145,-0.0525838200260416,0.3161144942111088
189,245.6999909877777,0.0298455133072916,0.34110835409517937
190,246.999990940094,0.041440846640625,0.34462424006589887
191,248.29999089241028,0.041440846640625,0.34462424006589887
192,249.59999084472656,0.041440846640625,0.34462424006589887
193,250.89999079704285,0.041440846640625,0.34462424006589887
194,252.19999074935913,0.0530965133072916,0.3481584200445727
195,253.49999070167544,0.0639661799739583,0.35145427256050416
196,254.7999906539917,0.0355775133072916,0.34284638592271033
197,256.099990606308,-0.1203268200260416,0.29557375972185024
198,257.39999055862427,-0.2998818200260416,0.24112988240288258
199,258.69999051094055,-0.3509234866927083,0.2256532527453646
200,259.99999046325684,-0.3617508200260416,0.22237023635656133
201,261.2999904155731,-0.4115291533593749,0.2072766690755462
202,262.5999903678894,-0.450185153359375,0.19555556678576302
203,263.8999903202057,-0.4822844866927083,0.18582254812284277
204,265.199990272522,-0.5379524866927083,0.1689431420211341
205,266.49999022483826,-0.6050258200260417,0.14860546091298216
206,267.79999017715454,-0.6731958200260417,0.12793525336190295
207,269.0999901294708,-0.6799164866927083,0.12589744237640174
208,270.3999900817871,-0.6799164866927083,0.12589744237640174
209,271.6999900341034,-0.6799164866927083,0.12589744237640174
210,272.9999899864197,-0.6799164866927083,0.12589744237640174
211,274.29998993873596,-0.6970288200260417,0.12070871593246374
212,275.59998989105225,-0.7288084866927083,0.11107262519014147
213,276.89998984336853,-0.7654778200260417,0.09995391122857905
214,278.1999897956848,-0.7654778200260417,0.09995391122857905
215,279.4999897480011,-0.787208153359375,0.09336493513712923
216,280.7999897003174,-0.8336794866927083,0.07927410185012052
217,282.09998965263367,-0.9408788200260416,0.04676959151804888
218,283.39998960494995,-0.9651214866927084,0.039418836763880916
219,284.69998955726624,-0.943731153359375,0.04590471955083664
220,285.9999895095825,-0.9140844866927084,0.05489405141525877
221,287.2999894618988,-0.8795598200260417,0.06536246898357073
222,288.5999894142151,-0.8585448200260417,0.0717345448481142
223,289.8999893665314,-0.8510394866927083,0.07401027900888923
224,291.19998931884766,-0.8367791533593749,0.07833423455748212
225,292.49998927116394,-0.8225188200260416,0.08265819010607492
226,293.7999892234802,-0.8225188200260416,0.08265819010607492
227,295.0999891757965,-0.8134284866927083,0.08541452099515359
228,296.3999891281128,-0.7849774866927083,0.09404130807210467
229,297.6999890804291,-0.7849774866927083,0.09404130807210467
230,298.99998903274536,-0.7849774866927083,0.09404130807210467
231,300.29998898506165,-0.757883153359375,0.1022567326497506
232,301.59998893737793,-0.672845153359375,0.12804158096614596
233,302.8999888896942,-0.6397348200260415,0.1380811506021357
234,304.1999888420105,-0.6258448200260416,0.14229281530632357
235,305.4999887943268,-0.556581153359375,0.16329463965352564
236,306.79998874664307,-0.3961794866927083,0.2119309274859889
237,308.09998869895935,-0.370741153359375,0.21964422702762798
238,309.39998865127563,-0.4213434866927082,0.20430081009101525
239,310.6999886035919,-0.3144238200260416,0.23672052112654707
240,311.9999885559082,-0.2415834866927083,0.25880684660828085
241,313.2999885082245,-0.233285153359375,0.2613230307410084
242,314.59998846054077,-0.233285153359375,0.2613230307410084
243,315.89998841285706,-0.233285153359375,0.2613230307410084
244,317.19998836517334,-0.235073153359375,0.2607808812456097
245,318.4999883174896,-0.238422153359375,0.2597654121963422
246,319.7999882698059,-0.2360544866927083,0.26048332566871674
247,321.0999882221222,-0.2520558200260416,0.25563147175799356
248,322.3999881744385,-0.2520558200260416,0.25563147175799356
249,323.69998812675476,-0.2520558200260416,0.25563147175799356
250,324.99998807907104,-0.2520558200260416,0.25563147175799356
251,326.29998803138733,-0.2520558200260416,0.25563147175799356
252,327.5999879837036,-0.2406474866927083,0.25909065641124124
253,328.8999879360199,-0.152372153359375,0.28585711470140845
254,330.1999878883362,-0.0559658200260416,0.3150890190469934
255,331.49998784065247,-0.0481818200260416,0.31744924928870677
256,332.79998779296875,-0.0223774866927083,0.3252735257404778
257,334.09998774528503,-0.0225674866927083,0.32521591477620165
258,335.3999876976013,-0.0603078200260416,0.31377245690548267
259,336.6999876499176,-0.0351531533593749,0.32139974428817614
260,337.9999876022339,-0.0324368200260416,0.32222337893359076
261,339.29998755455017,0.0153285133072917,0.3367065732088802
262,340.59998750686646,0.033534846640625,0.3422270175208082
263,341.89998745918274,0.0438171799739583,0.3453447814068193
264,343.199987411499,0.0950841799739583,0.3608897356465315
265,344.4999873638153,0.1286815133072917,0.37107697128042894
266,345.7999873161316,0.1420071799739583,0.37511752131353
267,347.0999872684479,0.1517681799739583,0.3780772087993168
268,348.39998722076416,0.1543971799739583,0.37887436261553775
269,349.69998717308044,0.205216846640625,0.3942836784095331
270,350.99998712539673,0.1795515133072916,0.38650154892636407
271,352.299987077713,0.1709241799739583,0.38388560686075834
272,353.5999870300293,0.163791846640625,0.38172297211932543
273,354.8999869823456,0.2602801799739583,0.41097974014422956
274,356.19998693466187,0.4456685133072917,0.4671923751383421
275,357.49998688697815,0.5129785133072917,0.48760181727217144
276,358.79998683929443,0.6175671799739584,0.5193147327407153
277,360.0999867916107,0.9359808466406252,0.6158627241900354
278,361.399986743927,1.0085735133072915,0.6378739532744758
279,362.6999866962433,1.0085735133072915,0.6378739532744758
280,363.9999866485596,1.0085735133072915,0.6378739532744758
281,365.29998660087585,1.2008025133072917,0.6961607851262641
282,366.59998655319214,1.4234525133072915,0.7636717387898666
283,367.8999865055084,1.6797481799739584,0.8413845835081035
284,369.1999864578247,1.6497395133072914,0.8322854875959551
285,370.499986410141,1.662690846640625,0.8362125339222455
286,371.7999863624573,1.7775661799739584,0.8710445272110734
287,373.0999863147736,1.799527179973958,0.8777034450345917
288,374.39998626708984,1.8151075133072911,0.8824276451771031
289,375.6999862194061,1.8069185133072911,0.8799446126168011
290,376.9999861717224,1.8516208466406248,0.8934990575048387
291,378.2999861240387,1.913463846640625,0.9122508199455224
292,379.599986076355,1.913463846640625,0.9122508199455224
293,380.89998602867126,1.9305761799739585,0.9174395463894602
294,382.1999859809875,1.9478035133072915,0.9226631426275653
295,383.49998593330383,1.9532455133072917,0.9243132419306748
296,384.7999858856201,1.9532455133072917,0.9243132419306748
297,386.0999858379364,1.9532455133072917,0.9243132419306748
298,387.3999857902527,1.9554971799739584,0.9249959823932807
299,388.69998574256897,1.960754846640625,0.9265901889538557
300,389.99998569488525,1.963916513307292,0.9275488556137843
301,391.29998564720154,1.9654451799739583,0.9280123711965393
302,392.5999855995178,1.982949846640625,0.9333200592281141
303,393.8999855518341,1.9410045133072915,0.9206015797532836
304,395.1999855041504,1.8967671799739585,0.9071881301199218
305,396.4999854564667,1.8721678466406249,0.8997292284679022
306,397.79998540878296,1.8607595133072912,0.8962700438146542
307,399.0999853610992,1.810848846640625,0.8811363510023802
308,400.3999853134155,1.726713179973958,0.8556251042303629
309,401.6999852657318,1.6112051799739582,0.8206012765376821
310,402.9999852180481,1.516709179973958,0.7919486150627404
311,404.2999851703644,1.2582455133072916,0.7135783989205524
312,405.59998512268066,0.9153971799739584,0.6096214353215854
313,406.89998507499695,0.4842985133072917,0.47890559382248754
314,408.1999850273132,0.0650775133072917,0.35179124616558605
315,409.4999849796295,-0.0822018200260416,0.3071338545272616
316,410.7999849319458,-0.3026418200260416,0.24029300734287118
317,412.0999848842621,-0.3591814866927084,0.22314929830856228
318,413.3999848365784,-0.4553408200260417,0.19399228821653636
319,414.69998478889465,-0.4413568200260416,0.19823245518726093
320,415.99998474121094,-0.3156068200260416,0.23636181707002765
321,417.2999846935272,-0.2300451533593749,0.2623054492897175
322,418.5999846458435,-0.1544658200260416,0.2852222823038322
323,419.8999845981598,-0.1330754866927083,0.29170816509078784
324,421.1999845504761,-0.1430578200260416,0.2886813658852127
325,422.4999845027923,-0.1530398200260416,0.2856546677515047
326,423.79998445510864,-0.1530398200260416,0.2856546677515047
327,425.0999844074249,-0.1598301533593749,0.28359573274576894
328,426.3999843597412,-0.1815604866927083,0.27700675665431906
329,427.6999843120575,-0.177276153359375,0.2783058333628126
330,428.9999842643738,-0.0359971533593749,0.32114383032054944
331,430.29998421669006,-0.0216834866927083,0.32548395736788643
332,431.59998416900635,-0.0107514866927083,0.32879871032297514
333,432.89998412132263,-0.0326271533593749,0.32216566689744747
334,434.1999840736389,-0.0426091533593749,0.3191389687637395
335,435.4999840259552,-0.0525914866927083,0.31611216955816435
336,436.7999839782715,-0.155596153359375,0.28487954760232265
337,438.09998393058777,-0.3087518200260417,0.2384403600179908
338,439.39998388290405,-0.3307431533593749,0.23177224465456164
339,440.69998383522034,-0.3421514866927083,0.22831306000131396
340,441.9999837875366,-0.3043848200260416,0.23976450254953785
341,443.2999837398529,-0.1860794866927083,0.2756365253513511
342,444.5999836921692,-0.0805858200260416,0.30762385093921035
343,445.8999836444855,-0.0526304866927083,0.31610034414970767
344,447.19998359680176,0.019202846640625,0.3378813315207779
345,448.4999835491181,0.0839195133072916,0.35750443452817127
346,449.7999835014343,0.101955846640625,0.36297333218785216
347,451.0999834537506,0.1345861799739583,0.37286735833514423
348,452.3999834060669,0.251703846640625,0.408379262074298
349,453.6999833583832,0.3994161799739583,0.45316794606805166
350,454.99998331069946,0.4305745133072917,0.46261563885000434
351,456.29998326301575,0.4896905133072917,0.4805405323455243
352,457.599983215332,0.4909285133072917,0.4809159132601236
353,458.8999831676483,0.3057911799739584,0.4247793853819759
354,460.1999831199646,0.088479846640625,0.358887198742666
355,461.4999830722809,0.0290615133072916,0.3408706330636399
356,462.7999830245972,-0.0228184866927083,0.3251398076602368
357,464.09998297691345,-0.0400258200260416,0.3199222757341608
358,465.39998292922974,-0.0747304866927083,0.3093992793575872
359,466.699982881546,0.0505245133072916,0.3473785495176345
360,467.9999828338623,0.128056846640625,0.3708875626013877
361,469.2999827861786,0.1069495133072916,0.36448748982964335
362,470.5999827384949,0.0641535133072916,0.35151107494984307
363,471.8999826908112,0.0639661799739583,0.35145427256050416
364,473.19998264312744,0.0775025133072916,0.3555587000136447
365,474.4999825954437,0.1158265133072916,0.3671791347237453
366,475.79998254776,0.081775846640625,0.3568544413505223
367,477.0999825000763,-0.0576408200260416,0.3145811329145589
368,478.3999824523926,-0.0869811533593749,0.30568468609604865
369,479.69998240470886,-0.0784248200260416,0.3082790998539512
370,480.99998235702515,-0.0584604866927083,0.31433259719323425
371,482.29998230934143,-0.0584604866927083,0.31433259719323425
372,483.5999822616577,-0.0520768200260416,0.3162682245210457
373,484.899982213974,0.0725741799739583,0.35406435245781515
374,486.1999821662903,0.1517681799739583,0.3780772087993168
375,487.49998211860657,0.0543505133072916,0.3485386524087953
376,488.7999820709229,0.0541631799739583,0.3484818500194563
377,490.09998202323914,0.0611061799739583,0.3505870759403474
378,491.3999819755554,0.0447651799739583,0.34563222979699715
379,492.6999819278717,0.015865846640625,0.3368695010587278
380,493.999981880188,-0.0570098200260416,0.31477246195907604
381,495.2999818325043,-0.0110081533593749,0.3287208849852688
382,496.59998178482056,0.1174551799739583,0.36767297186664577
383,497.8999817371368,0.2103621799739583,0.39584382375087807
384,499.1999816894531,0.2334491799739583,0.402844162341633
385,500.4999816417694,0.1968801799739583,0.39175587101208315
386,501.7999815940857,0.2212318466406249,0.39913967626680946
387,503.099981546402,0.2183798466406249,0.39827490537146437
388,504.39998149871826,0.165616846640625,0.38227634059197796
389,505.69998145103455,0.0943155133072916,0.3606566639208809
390,506.9999814033508,0.0175315133072916,0.33737455717888204
391,508.2999813556671,-0.0275394866927083,0.32370832680577527
392,509.5999813079834,0.1563988466406249,0.37948129917778034
393,510.8999812602997,0.2113231799739583,0.3961352139438748
394,512.199981212616,0.2550475133072917,0.40939311397369105
395,513.4999811649323,0.251666846640625,0.40836804309704416
396,514.7999811172485,0.2744831799739584,0.41528631133167243
397,516.0999810695648,0.2801871799739583,0.41701585312236267
398,517.3999810218811,0.3723498466406251,0.4449610115272465
399,518.6999809741974,0.5291888466406249,0.49251704324359835
400,519.9999809265137,0.5639841799739582,0.503067531168037
401,521.29998087883,0.5639841799739582,0.503067531168037
402,522.5999808311462,0.5639841799739582,0.503067531168037
403,523.8999807834625,0.5939305133072916,0.5121477266410281
404,525.1999807357788,0.5743431799739583,0.5062085415834929
405,526.4999806880951,0.4101685133072917,0.456428221286746
406,527.7999806404114,-0.0822024866927083,0.3071336523835273
407,529.0999805927277,-0.2982978200260416,0.2416101759155848
408,530.399980545044,-0.3734678200260416,0.2188174591543317
409,531.6999804973602,-0.4232178200260416,0.2037324829820244
410,532.9999804496765,-0.4726781533593749,0.1887353382622714
411,534.2999804019928,-0.531145153359375,0.17100723169209467
412,535.5999803543091,-0.5568134866927082,0.1632241925621213
413,536.8999803066254,-0.6108518200260415,0.1468389268189146
414,538.1999802589417,-0.6609134866927083,0.13165944845082095
415,539.4999802112579,-0.6708954866927084,0.12863275031711296
416,540.7999801635742,-0.702268153359375,0.11912006832458219
417,542.0999801158905,-0.7496668200260417,0.10474805310315899
418,543.3999800682068,-0.756457153359375,0.10268911809742315
419,544.6999800205231,-0.7789734866927083,0.09586181454323098
420,545.9999799728394,-0.7849774866927083,0.09404130807210467
421,547.2999799251556,-0.7849774866927083,0.09404130807210467
422,548.5999798774719,-0.7849774866927083,0.09404130807210467
423,549.8999798297882,-0.7849774866927083,0.09404130807210467
424,551.1999797821045,-0.7849774866927083,0.09404130807210467
425,552.4999797344208,-0.8802588200260416,0.06515052127815485
426,553.7999796867371,-0.9300028200260416,0.05006736439945625
427,555.0999796390533,-0.9388941533593748,0.047371373415066864
428,556.3999795913696,-0.9714714866927084,0.037493417694651754
429,557.6999795436859,-0.9871024866927084,0.03275385462833347
430,558.9999794960022,-0.7386921533593749,0.10807574325724309
431,560.2999794483185,-0.7677184866927083,0.09927450613758915
432,561.5999794006348,-0.7677184866927083,0.09927450613758915
433,562.899979352951,-0.6032054866927083,0.14915741437949454
434,564.1999793052673,-0.6693814866927084,0.12909181873771344
435,565.4999792575836,-0.635972153359375,0.1392220498385377
436,566.7999792098999,-0.594676153359375,0.15174364131615786
437,568.0999791622162,-0.597018153359375,0.15103351037755394
438,569.3999791145325,-0.5732868200260417,0.15822922088751204
439,570.6999790668488,-0.4830718200260416,0.18558381637263177
440,571.999979019165,-0.5011644866927083,0.1800978375674023
441,573.2999789714813,-0.760273153359375,0.10153204736227694
442,574.5999789237976,-0.9988434866927082,0.029193800251668955
443,575.8999788761139,-1.0102988200260417,0.025720364465152912
444,577.1999788284302,-1.0088728200260415,0.026152749912825568
445,578.4999787807465,-1.024559153359375,0.021396408916560083
446,579.7999787330627,-1.031349153359375,0.019337574982691397
447,581.099978685379,-1.0740944866927082,0.0063765230266981665
448,582.3999786376953,-1.081600153359375,0.004100687794055924
449,583.6999785900116,-1.081600153359375,0.004100687794055924
450,584.9999785423279,-1.081600153359375,0.004100687794055924
451,586.2999784946442,-1.0754064866927084,0.005978704157591219
452,587.5999784469604,-0.9369778200260416,0.047952435579318664
453,588.8999783992767,-0.8697908200260417,0.06832458219416915
454,590.199978351593,-0.8798194866927083,0.06528373399906001
455,591.4999783039093,-0.9599668200260416,0.04098181211750618
456,592.7999782562256,-0.990223153359375,0.03180761980806451
457,594.0999782085419,-1.0756048200260415,0.005918566396636349
458,595.3999781608582,-1.095124153359375,0.0
459,596.6999781131744,-1.0549568200260415,0.012179362135446459
460,597.9999780654907,-1.049324820026042,0.01388707240283188
461,599.299978017807,-1.049324820026042,0.01388707240283188
462,600.5999779701233,-1.049324820026042,0.01388707240283188
463,601.8999779224396,-1.049324820026042,0.01388707240283188
464,603.1999778747559,-1.0314231533593752,0.019315137028183826
465,604.4999778270721,-0.9949014866927084,0.030389076152598282
466,605.7999777793884,-0.9716448200260416,0.03744086032373323
467,607.0999777317047,-0.9464474866927084,0.04508108490542195
468,608.399977684021,-0.8968608200260417,0.06011653586282523
469,609.6999776363373,-0.8811744866927084,0.06487287685909066
470,610.9999775886536,-0.8811744866927084,0.06487287685909066
471,612.2999775409698,-0.8736688200260416,0.06714871209173284
472,613.5999774932861,-0.8369674866927084,0.07827712895254169
473,614.8999774456024,-0.8241334866927084,0.08216859798159479
474,616.1999773979187,-0.8241334866927084,0.08216859798159479
475,617.499977350235,-0.8041691533593751,0.08822209532087785
476,618.7999773025513,-0.7285898200260417,0.11113892833499259
477,620.0999772548676,-0.701495153359375,0.1193544539845057
478,621.3999772071838,-0.6815308200260417,0.12540795132378876
479,622.6999771595001,-0.6815308200260417,0.12540795132378876
480,623.9999771118164,-0.6394288200260416,0.1381739345761804
481,625.2999770641327,-0.6244898200260417,0.14270367244629292
482,626.599977016449,-0.6173574866927083,0.14486630718772583
483,627.8999769687653,-0.5705514866927084,0.15905861662935428
484,629.1999769210815,-0.4459728200260416,0.19683281197095195
485,630.4999768733978,-0.3229918200260416,0.23412256985329422
486,631.7999768257141,-0.2597231533593749,0.25330661666978305
487,633.0999767780304,-0.047433153359375,0.3176762567023282
488,634.3999767303467,0.1284015133072916,0.37099207091202197
489,635.699976682663,0.225113846640625,0.40031675923165166
490,636.9999766349792,0.225113846640625,0.40031675923165166
491,638.2999765872955,0.2683971799739583,0.41344094118122693
492,639.5999765396118,0.3399781799739583,0.4351454171488637
493,640.8999764919281,0.3587451799739584,0.4408358643413399
494,642.1999764442444,0.428391846640625,0.46195382026389864
495,643.4999763965607,0.4597641799739583,0.4714664011845623
496,644.799976348877,0.4825805133072917,0.47838466941919056
497,646.0999763011932,0.5029881799739584,0.4845725923417846
498,647.3999762535095,0.6266565133072917,0.5220707604141925
499,648.6999762058258,0.973861846640625,0.6273488343886922
500,649.9999761581421,1.8087461799739584,0.880498789664391
501,651.2999761104584,1.8564228466406252,0.8949550988230182
502,652.5999760627747,1.892711513307292,0.905958388712294
503,653.8999760150909,1.961732846640625,0.9268867338120772
504,655.1999759674072,2.121448846640625,0.9753151168138106
505,656.4999759197235,2.1173371799739584,0.9740683953325013
506,657.7999758720398,2.0347108466406247,0.9490148019749443
507,659.0999758243561,2.033446846640625,0.9486315374547072
508,660.3999757766724,2.148954846640625,0.983655365147388
509,661.6999757289886,2.1589371799739583,0.9866821643529633
510,662.9999756813049,2.1589371799739583,0.9866821643529633
511,664.2999756336212,2.1589371799739583,0.9866821643529633
512,665.5999755859375,2.1589371799739583,0.9866821643529633
513,666.8999755382538,2.169127513307292,0.9897720324036408
514,668.1999754905701,2.202859179973958,1.0
515,669.4999754428864,2.192329513307292,0.9968072407885629
516,670.7999753952026,2.1857405133072914,0.9948093531905862
517,672.0999753475189,2.1838845133072913,0.9942465850342885
518,673.3999752998352,2.0417701799739585,0.9511553019774712
519,674.6999752521515,1.9427828466406252,0.921140798164535
520,675.9999752044678,1.9374475133072917,0.9195230418589138
521,677.2999751567841,1.9706915133072915,0.929603141313631
522,678.5999751091003,1.9774025133072917,0.9316380212149851
523,679.8999750614166,1.9497588466406248,0.9232560302002739
524,681.1999750137329,1.9641995133072916,0.9276346656289955
525,682.4999749660492,2.036387846640625,0.9495232945385816
526,683.7999749183655,2.028463846640625,0.9471206141126649
527,685.0999748706818,1.9673838466406248,0.9286002051758904
528,686.399974822998,1.9658318466406248,0.9281296145624347
529,687.6999747753143,2.009724846640625,0.9414386569570294
530,688.9999747276306,2.0102865133072916,0.941608963053179
531,690.2999746799469,2.0102865133072916,0.941608963053179
532,691.5999746322632,2.0498921799739582,0.9536180190924757
533,692.8999745845795,2.025302179973958,0.9461619474527363
534,694.1999745368958,1.9614838466406248,0.9268112331273153
